timestamp,sim_site_id,sim_position,sim_sector_id,vendor_site_key,source_cell_uid,source_cell_id,source_cell_name,cod_state,recommended_coc_action,target_sim_sector_id,target_cell_uid,safety_status,confidence,recommendation_reason,cod_reason,config_source,current_source_rs_power_dbm,current_source_electrical_tilt_deg,current_target_rs_power_dbm,current_target_electrical_tilt_deg,suggested_target_rs_power_dbm,suggested_target_electrical_tilt_deg,delta_rs_power_db,delta_electrical_tilt_deg,parameter_suggestion
19-May-2026 13:15:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:30:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:45:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:00:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:15:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:30:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:45:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:00:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:15:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:30:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:45:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:00:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:15:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:30:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
23-May-2026 10:00:00,1,CENTER,3,gemtel,683_2,2,UB-DU-Shine gemtel 29r bair_02,degraded_kpi,no_coc_qos_or_load_issue_review_other_modules,NaN,,not_coc_evidence,low,COD abnormal but no weak-radio evidence for COC/OH,low_erab_setup,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 03:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,degraded_kpi,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,high_erab_drop,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 10:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,degraded_kpi,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,traffic_collapse|high_erab_drop,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse|high_erab_drop,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:45:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:00:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:15:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:30:00,3,NORTHEAST,7,denver,501_3,3,UB-DU-11r horoolol Denver_03,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 03:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,degraded_kpi,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,high_erab_drop,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 10:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:30:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 11:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:30:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 12:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:30:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 13:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:30:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 14:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:30:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 15:45:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
19-May-2026 16:00:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,outage_like,investigate_site_outage_no_same_site_coc,NaN,,rejected_for_action,high,multi-sector/site-level outage-like; check alarm/power/backhaul before compensation,availability_zero_or_low|tx_power_zero_or_low|very_low_rssi|traffic_collapse|active_user_collapse,assumed_not_vendor_verified,15,4,NaN,NaN,NaN,NaN,NaN,NaN,no RF parameter change suggested
